datetime,open,high,low,close,volume
2024-01-19 09:20:00,17162,17164,17157,17159,922
2024-01-19 09:25:00,17158,17168,17144,17154,908
2024-01-19 09:30:00,17153,17178,17133,17158,908
2024-01-19 09:35:00,17162,17166,17154,17158,1119
2024-01-19 09:40:00,17158,17164,17152,17158,3060
2024-01-19 09:45:00,17159,17171,17146,17158,485
2024-01-19 09:50:00,17158,17158,17155,17155,268
2024-01-19 09:55:00,17151,17155,17150,17153,264
2024-01-19 10:00:00,17149,17159,17148,17158,783
2024-01-19 10:05:00,17156,17164,17156,17163,238
2024-01-19 10:10:00,17165,17166,17163,17164,624
2024-01-19 10:15:00,17165,17167,17160,17162,1871
2024-01-19 10:20:00,17164,17172,17159,17167,239
2024-01-19 10:25:00,17165,17172,17158,17165,953
2024-01-19 10:30:00,17168,17169,17166,17167,342
2024-01-19 10:35:00,17165,17172,17150,17157,339
2024-01-19 10:40:00,17158,17160,17149,17152,1224
2024-01-19 10:45:00,17152,17163,17140,17151,718
2024-01-19 10:50:00,17150,17157,17150,17156,652
2024-01-19 10:55:00,17159,17160,17156,17157,785
2024-01-19 11:00:00,17156,17164,17145,17153,2151
2024-01-19 11:05:00,17150,17156,17148,17153,540
2024-01-19 11:10:00,17153,17159,17144,17149,1157
2024-01-19 11:15:00,17148,17173,17127,17151,718
2024-01-19 11:20:00,17158,17159,17147,17148,208
2024-01-19 11:25:00,17149,17157,17144,17152,953
2024-01-19 11:30:00,17151,17160,17148,17157,1001
2024-01-19 11:35:00,17155,17177,17137,17159,223
2024-01-19 11:40:00,17155,17164,17152,17161,330
2024-01-19 11:45:00,17159,17170,17149,17160,406
2024-01-19 11:50:00,17160,17172,17144,17156,333
2024-01-19 11:55:00,17159,17168,17145,17154,1086
2024-01-19 12:00:00,17157,17167,17140,17150,436
2024-01-19 12:05:00,17151,17158,17142,17148,553
2024-01-19 12:10:00,17148,17161,17139,17152,439
2024-01-19 12:15:00,17153,17153,17150,17151,1395
2024-01-19 12:20:00,17150,17167,17136,17153,1531
2024-01-19 12:25:00,17156,17160,17153,17156,1390
2024-01-19 12:30:00,17156,17183,17132,17159,712
2024-01-19 12:35:00,17159,17167,17151,17159,1647
2024-01-19 12:40:00,17155,17162,17153,17161,306
2024-01-19 12:45:00,17161,17170,17150,17159,1322
2024-01-19 12:50:00,17161,17164,17160,17164,254
2024-01-19 12:55:00,17162,17167,17153,17158,969
2024-01-19 13:00:00,17157,17167,17148,17158,1291
2024-01-19 13:05:00,17160,17172,17147,17159,2061
2024-01-19 13:10:00,17156,17182,17138,17164,376
2024-01-19 13:15:00,17166,17182,17144,17160,639
2024-01-19 13:20:00,17159,17175,17138,17155,234
2024-01-19 13:25:00,17154,17165,17149,17160,345
2024-01-19 13:30:00,17157,17162,17156,17160,660
2024-01-19 13:35:00,17161,17174,17145,17158,668
2024-01-19 13:40:00,17162,17174,17144,17156,1098
2024-01-22 08:45:00,17158,17175,17141,17158,523
2024-01-22 08:50:00,17157,17159,17156,17158,724
2024-01-22 08:55:00,17161,17165,17158,17162,225
2024-01-22 09:00:00,17162,17170,17151,17160,1627
2024-01-22 09:05:00,17162,17166,17151,17155,3161
2024-01-22 09:10:00,17157,17162,17151,17156,499
2024-01-22 09:15:00,17150,17171,17135,17156,614
2024-01-22 09:20:00,17154,17158,17153,17157,1401
2024-01-22 09:25:00,17158,17164,17157,17162,498
2024-01-22 09:30:00,17163,17169,17156,17162,775
2024-01-22 09:35:00,17160,17167,17156,17163,387
2024-01-22 09:40:00,17162,17164,17159,17161,718
2024-01-22 09:45:00,17158,17171,17152,17165,609
2024-01-22 09:50:00,17165,17185,17149,17169,228
2024-01-22 09:55:00,17173,17176,17164,17167,699
2024-01-22 10:00:00,17169,17175,17162,17168,935
2024-01-22 10:05:00,17173,17179,17162,17169,328
2024-01-22 10:10:00,17170,17179,17156,17166,406
2024-01-22 10:15:00,17168,17178,17153,17164,1917
2024-01-22 10:20:00,17167,17168,17164,17164,479
2024-01-22 10:25:00,17164,17173,17156,17165,397
2024-01-22 10:30:00,17164,17173,17156,17165,830
2024-01-22 10:35:00,17167,17170,17158,17161,2171
2024-01-22 10:40:00,17164,17168,17159,17162,422
2024-01-22 10:45:00,17161,17166,17158,17164,396
2024-01-22 10:50:00,17162,17169,17157,17163,1653
2024-01-22 10:55:00,17164,17164,17163,17164,277
2024-01-22 11:00:00,17166,17169,17160,17163,219
2024-01-22 11:05:00,17165,17168,17161,17164,835
2024-01-22 11:10:00,17161,17172,17152,17163,604
2024-01-22 11:15:00,17167,17176,17154,17163,257
2024-01-22 11:20:00,17162,17163,17160,17161,862
2024-01-22 11:25:00,17160,17167,17154,17161,547
2024-01-22 11:30:00,17159,17178,17145,17164,311
2024-01-22 11:35:00,17169,17177,17155,17163,591
2024-01-22 11:40:00,17163,17183,17145,17164,758
2024-01-22 11:45:00,17163,17176,17153,17166,786
2024-01-22 11:50:00,17168,17169,17166,17167,465
2024-01-22 11:55:00,17169,17172,17165,17169,250
2024-01-22 12:00:00,17168,17172,17162,17166,972
2024-01-22 12:05:00,17168,17183,17152,17167,1485
2024-01-22 12:10:00,17166,17180,17155,17169,962
2024-01-22 12:15:00,17168,17171,17162,17165,1759
2024-01-22 12:20:00,17161,17182,17146,17166,405
2024-01-22 12:25:00,17164,17171,17155,17162,440
2024-01-22 12:30:00,17166,17168,17162,17164,695
2024-01-22 12:35:00,17168,17170,17166,17168,979
2024-01-22 12:40:00,17168,17173,17163,17167,579
2024-01-22 12:45:00,17171,17176,17162,17167,297
2024-01-22 12:50:00,17167,17180,17154,17167,983
2024-01-22 12:55:00,17166,17174,17157,17166,1025
2024-01-22 13:00:00,17166,17179,17154,17167,720
2024-01-22 13:05:00,17167,17168,17163,17164,2665
2024-01-22 13:10:00,17164,17171,17160,17168,208
2024-01-22 13:15:00,17170,17171,17167,17168,393
2024-01-22 13:20:00,17168,17173,17162,17167,1131
2024-01-22 13:25:00,17168,17173,17161,17166,349
2024-01-22 13:30:00,17168,17178,17155,17165,1395
2024-01-22 13:35:00,17166,17173,17155,17162,549
2024-01-22 13:40:00,17160,17168,17150,17159,698
2024-01-22 08:45:00,17156,17176,17140,17160,443
2024-01-22 08:50:00,17160,17171,17146,17157,647
2024-01-22 08:55:00,17157,17170,17142,17155,373
2024-01-22 09:00:00,17155,17159,17152,17156,468
2024-01-22 09:05:00,17156,17165,17146,17155,695
2024-01-22 09:10:00,17160,17167,17152,17159,548
2024-01-22 09:15:00,17156,17168,17151,17162,480
2024-01-22 09:20:00,17158,17168,17150,17160,651
2024-01-22 09:25:00,17160,17168,17153,17161,1276
2024-01-22 09:30:00,17160,17167,17158,17165,333
2024-01-22 09:35:00,17165,17167,17159,17161,310
2024-01-22 09:40:00,17162,17174,17146,17158,1512
2024-01-22 09:45:00,17161,17167,17152,17158,720
2024-01-22 09:50:00,17155,17169,17155,17168,415
2024-01-22 09:55:00,17167,17170,17166,17168,591
2024-01-22 10:00:00,17169,17179,17161,17171,887
2024-01-22 10:05:00,17172,17183,17165,17176,411
2024-01-22 10:10:00,17180,17200,17157,17177,208
2024-01-22 10:15:00,17179,17182,17175,17178,613
2024-01-22 10:20:00,17178,17179,17177,17177,2237
2024-01-22 10:25:00,17175,17180,17168,17173,229
2024-01-22 10:30:00,17172,17192,17156,17175,1127
2024-01-22 10:35:00,17174,17190,17165,17181,424
2024-01-22 10:40:00,17182,17188,17176,17182,434
2024-01-22 10:45:00,17183,17187,17177,17181,208
2024-01-22 10:50:00,17178,17198,17163,17183,346
2024-01-22 10:55:00,17183,17193,17172,17183,482
2024-01-22 11:00:00,17185,17186,17180,17181,905
2024-01-22 11:05:00,17181,17188,17176,17183,466
2024-01-22 11:10:00,17184,17191,17176,17183,312
2024-01-22 11:15:00,17184,17185,17179,17181,284
2024-01-22 11:20:00,17184,17209,17157,17182,1687
2024-01-22 11:25:00,17183,17198,17165,17181,238
2024-01-22 11:30:00,17180,17189,17174,17183,563
2024-01-22 11:35:00,17181,17203,17158,17180,1232
2024-01-22 11:40:00,17180,17191,17168,17179,208
2024-01-22 11:45:00,17174,17193,17162,17181,344
2024-01-22 11:50:00,17181,17189,17168,17177,294
2024-01-22 11:55:00,17176,17192,17162,17178,466
2024-01-22 12:00:00,17175,17204,17149,17178,2023
2024-01-22 12:05:00,17176,17189,17165,17178,223
2024-01-22 12:10:00,17180,17181,17172,17173,994
2024-01-22 12:15:00,17173,17181,17168,17176,481
2024-01-22 12:20:00,17176,17190,17167,17181,1331
2024-01-22 12:25:00,17181,17182,17173,17174,336
2024-01-22 12:30:00,17175,17178,17174,17178,1352
2024-01-22 12:35:00,17180,17193,17163,17176,394
2024-01-22 12:40:00,17176,17189,17164,17177,954
2024-01-22 12:45:00,17175,17192,17166,17183,614
2024-01-22 12:50:00,17186,17190,17174,17178,672
2024-01-22 12:55:00,17179,17179,17178,17178,852
2024-01-22 13:00:00,17177,17189,17163,17174,349
2024-01-22 13:05:00,17172,17185,17161,17174,340
2024-01-22 13:10:00,17175,17177,17169,17171,774
2024-01-22 13:15:00,17171,17187,17151,17167,356
2024-01-22 13:20:00,17171,17182,17160,17172,654
2024-01-22 13:25:00,17171,17190,17148,17167,371
2024-01-22 13:30:00,17165,17173,17156,17164,350
2024-01-22 13:35:00,17165,17171,17152,17158,378
2024-01-22 13:40:00,17160,17171,17142,17153,808
2024-01-22 08:45:00,17154,17163,17144,17154,773
2024-01-22 08:50:00,17155,17169,17140,17154,347
2024-01-22 08:55:00,17154,17168,17138,17152,285
2024-01-22 09:00:00,17153,17163,17147,17158,1588
2024-01-22 09:05:00,17161,17163,17158,17161,1076
2024-01-22 09:10:00,17162,17172,17146,17156,286
2024-01-22 09:15:00,17156,17165,17153,17163,210
2024-01-22 09:20:00,17166,17173,17151,17158,760
2024-01-22 09:25:00,17154,17167,17146,17160,222
2024-01-22 09:30:00,17164,17167,17158,17161,797
2024-01-22 09:35:00,17158,17161,17153,17156,327
2024-01-22 09:40:00,17155,17161,17154,17161,292
2024-01-22 09:45:00,17161,17168,17154,17161,853
2024-01-22 09:50:00,17160,17168,17154,17162,619
2024-01-22 09:55:00,17164,17175,17151,17162,367
2024-01-22 10:00:00,17160,17171,17149,17161,298
2024-01-22 10:05:00,17161,17165,17152,17157,242
2024-01-22 10:10:00,17155,17163,17148,17156,591
2024-01-22 10:15:00,17156,17172,17138,17154,432
2024-01-22 10:20:00,17154,17175,17136,17157,721
2024-01-22 10:25:00,17158,17168,17140,17150,1894
2024-01-22 10:30:00,17149,17160,17146,17157,379
2024-01-22 10:35:00,17156,17159,17156,17159,215
2024-01-22 10:40:00,17160,17163,17156,17160,390
2024-01-22 10:45:00,17162,17172,17148,17159,251
2024-01-22 10:50:00,17157,17174,17138,17155,265
2024-01-22 10:55:00,17153,17160,17144,17151,375
2024-01-22 11:00:00,17152,17155,17144,17147,825
2024-01-22 11:05:00,17147,17160,17141,17154,673
2024-01-22 11:10:00,17156,17169,17141,17155,430
2024-01-22 11:15:00,17153,17161,17149,17157,648
2024-01-22 11:20:00,17154,17171,17143,17160,261
2024-01-22 11:25:00,17159,17165,17149,17155,1259
2024-01-22 11:30:00,17153,17178,17135,17159,537
2024-01-22 11:35:00,17159,17168,17150,17159,1230
2024-01-22 11:40:00,17157,17168,17147,17158,1492
2024-01-22 11:45:00,17159,17195,17134,17169,835
2024-01-22 11:50:00,17169,17174,17158,17162,593
2024-01-22 11:55:00,17163,17170,17159,17166,604
2024-01-22 12:00:00,17166,17181,17158,17172,770
2024-01-22 12:05:00,17173,17193,17155,17175,257
2024-01-22 12:10:00,17175,17196,17162,17182,287
2024-01-22 12:15:00,17183,17193,17170,17180,463
2024-01-22 12:20:00,17178,17194,17167,17183,441
2024-01-22 12:25:00,17186,17199,17170,17183,675
2024-01-22 12:30:00,17182,17196,17159,17173,594
2024-01-22 12:35:00,17171,17173,17167,17170,727
2024-01-22 12:40:00,17170,17179,17168,17176,228
2024-01-22 12:45:00,17175,17180,17175,17179,537
2024-01-22 12:50:00,17181,17190,17168,17178,1857
2024-01-22 12:55:00,17182,17185,17176,17180,1666
2024-01-22 13:00:00,17178,17195,17167,17184,581
2024-01-22 13:05:00,17185,17198,17169,17181,1045
2024-01-22 13:10:00,17178,17185,17169,17176,556
2024-01-22 13:15:00,17177,17191,17170,17184,1366
2024-01-22 13:20:00,17182,17182,17176,17176,668
2024-01-22 13:25:00,17175,17187,17167,17179,3030
2024-01-22 13:30:00,17177,17187,17168,17178,300
2024-01-22 13:35:00,17179,17190,17169,17179,1331
2024-01-22 13:40:00,17181,17186,17164,17168,2202
2024-01-23 08:45:00,17168,17171,17161,17164,856
2024-01-23 08:50:00,17162,17196,17145,17179,591
2024-01-23 08:55:00,17182,17182,17177,17177,749
2024-01-23 09:00:00,17175,17184,17171,17180,1144
2024-01-23 09:05:00,17175,17193,17165,17183,288
2024-01-23 09:10:00,17184,17196,17166,17178,1018
2024-01-23 09:15:00,17176,17189,17160,17173,729
2024-01-23 09:20:00,17175,17193,17151,17169,227
2024-01-23 09:25:00,17168,17175,17160,17167,299
2024-01-23 09:30:00,17168,17185,17155,17172,943
2024-01-23 09:35:00,17175,17187,17160,17171,457
2024-01-23 09:40:00,17169,17177,17156,17165,1853
2024-01-23 09:45:00,17163,17174,17152,17163,321
2024-01-23 09:50:00,17163,17185,17143,17166,3503
2024-01-23 09:55:00,17169,17179,17152,17162,312
2024-01-23 10:00:00,17161,17192,17142,17173,573
2024-01-23 10:05:00,17172,17175,17160,17163,332
2024-01-23 10:10:00,17164,17166,17163,17165,404
2024-01-23 10:15:00,17164,17173,17159,17167,300
2024-01-23 10:20:00,17168,17171,17163,17166,1702
2024-01-23 10:25:00,17163,17172,17162,17171,635
2024-01-23 10:30:00,17175,17178,17168,17170,1368
2024-01-23 10:35:00,17168,17183,17156,17171,530
2024-01-23 10:40:00,17170,17173,17166,17168,860
2024-01-23 10:45:00,17168,17196,17144,17171,618
2024-01-23 10:50:00,17175,17181,17164,17170,665
2024-01-23 10:55:00,17167,17171,17159,17163,535
2024-01-23 11:00:00,17167,17169,17160,17162,561
2024-01-23 11:05:00,17164,17171,17150,17158,1076
2024-01-23 11:10:00,17159,17165,17157,17163,1064
2024-01-23 11:15:00,17161,17177,17156,17172,722
2024-01-23 11:20:00,17173,17181,17166,17174,539
2024-01-23 11:25:00,17172,17184,17168,17180,544
2024-01-23 11:30:00,17182,17191,17169,17177,397
2024-01-23 11:35:00,17175,17179,17172,17175,215
2024-01-23 11:40:00,17175,17176,17174,17174,1615
2024-01-23 11:45:00,17173,17176,17170,17173,1225
2024-01-23 11:50:00,17171,17198,17145,17173,202
2024-01-23 11:55:00,17174,17179,17157,17162,321
2024-01-23 12:00:00,17163,17174,17151,17162,285
2024-01-23 12:05:00,17165,17171,17155,17160,693
2024-01-23 12:10:00,17157,17165,17154,17162,414
2024-01-23 12:15:00,17165,17169,17151,17156,642
2024-01-23 12:20:00,17161,17167,17149,17155,475
2024-01-23 12:25:00,17154,17167,17131,17144,681
2024-01-23 12:30:00,17147,17151,17146,17150,451
2024-01-23 12:35:00,17150,17150,17144,17145,1533
2024-01-23 12:40:00,17142,17151,17136,17145,1281
2024-01-23 12:45:00,17144,17150,17142,17148,356
2024-01-23 12:50:00,17150,17157,17140,17148,630
2024-01-23 12:55:00,17146,17164,17137,17155,593
2024-01-23 13:00:00,17154,17175,17137,17159,390
2024-01-23 13:05:00,17160,17166,17159,17165,961
2024-01-23 13:10:00,17165,17170,17157,17161,745
2024-01-23 13:15:00,17162,17170,17157,17165,774
2024-01-23 13:20:00,17165,17184,17144,17162,241
2024-01-23 13:25:00,17163,17167,17161,17164,1153
2024-01-23 13:30:00,17164,17180,17149,17166,239
2024-01-23 13:35:00,17166,17176,17162,17171,1467
2024-01-23 13:40:00,17170,17176,17169,17176,528
2024-01-24 08:45:00,17178,17181,17174,17177,876
2024-01-24 08:50:00,17176,17177,17175,17177,1439
2024-01-24 08:55:00,17179,17197,17154,17173,1757
2024-01-24 09:00:00,17173,17174,17167,17169,332
2024-01-24 09:05:00,17169,17172,17160,17162,376
2024-01-24 09:10:00,17161,17183,17144,17166,434
2024-01-24 09:15:00,17164,17177,17159,17172,684
2024-01-24 09:20:00,17169,17184,17162,17177,1042
2024-01-24 09:25:00,17175,17188,17167,17180,216
2024-01-24 09:30:00,17179,17205,17157,17183,227
2024-01-24 09:35:00,17184,17195,17174,17185,347
2024-01-24 09:40:00,17187,17196,17172,17181,1444
2024-01-24 09:45:00,17180,17183,17174,17177,546
2024-01-24 09:50:00,17175,17186,17160,17171,585
2024-01-24 09:55:00,17168,17170,17165,17166,563
2024-01-24 10:00:00,17167,17169,17166,17169,1398
2024-01-24 10:05:00,17172,17172,17170,17171,323
2024-01-24 10:10:00,17173,17184,17157,17168,258
2024-01-24 10:15:00,17170,17171,17159,17160,991
2024-01-24 10:20:00,17161,17165,17149,17153,673
2024-01-24 10:25:00,17157,17161,17147,17152,307
2024-01-24 10:30:00,17153,17170,17133,17151,702
2024-01-24 10:35:00,17152,17156,17150,17154,478
2024-01-24 10:40:00,17153,17155,17153,17155,552
2024-01-24 10:45:00,17152,17161,17140,17149,232
2024-01-24 10:50:00,17147,17164,17135,17151,321
2024-01-24 10:55:00,17151,17153,17149,17150,574
2024-01-24 11:00:00,17150,17157,17142,17149,615
2024-01-24 11:05:00,17153,17162,17146,17155,1168
2024-01-24 11:10:00,17155,17158,17147,17150,846
2024-01-24 11:15:00,17152,17162,17145,17155,598
2024-01-24 11:20:00,17154,17174,17140,17160,1394
2024-01-24 11:25:00,17159,17175,17148,17164,469
2024-01-24 11:30:00,17162,17177,17153,17168,485
2024-01-24 11:35:00,17167,17182,17153,17168,238
2024-01-24 11:40:00,17169,17210,17133,17174,643
2024-01-24 11:45:00,17174,17189,17164,17179,425
2024-01-24 11:50:00,17181,17189,17165,17174,1755
2024-01-24 11:55:00,17174,17177,17164,17166,638
2024-01-24 12:00:00,17165,17178,17156,17169,279
2024-01-24 12:05:00,17174,17185,17158,17169,277
2024-01-24 12:10:00,17169,17170,17168,17168,801
2024-01-24 12:15:00,17171,17181,17162,17173,1080
2024-01-24 12:20:00,17172,17177,17169,17174,1909
2024-01-24 12:25:00,17175,17181,17173,17179,489
2024-01-24 12:30:00,17181,17183,17175,17177,780
2024-01-24 12:35:00,17177,17187,17173,17183,1381
2024-01-24 12:40:00,17178,17191,17167,17180,206
2024-01-24 12:45:00,17180,17196,17163,17179,401
2024-01-24 12:50:00,17181,17182,17180,17180,1050
2024-01-24 12:55:00,17181,17190,17174,17183,315
2024-01-24 13:00:00,17184,17198,17171,17185,264
2024-01-24 13:05:00,17182,17188,17180,17187,557
2024-01-24 13:10:00,17185,17187,17183,17184,215
2024-01-24 13:15:00,17185,17192,17173,17180,256
2024-01-24 13:20:00,17181,17201,17160,17180,214
2024-01-24 13:25:00,17182,17196,17171,17186,625
2024-01-24 13:30:00,17185,17190,17180,17185,270
2024-01-24 13:35:00,17185,17192,17176,17183,648
2024-01-24 13:40:00,17183,17185,17179,17180,1166
2024-01-25 08:45:00,17178,17182,17178,17182,1383
2024-01-25 08:50:00,17177,17182,17175,17179,883
2024-01-25 08:55:00,17180,17183,17175,17178,701
2024-01-25 09:00:00,17178,17189,17169,17180,743
2024-01-25 09:05:00,17179,17187,17173,17181,398
2024-01-25 09:10:00,17178,17188,17171,17180,208
2024-01-25 09:15:00,17181,17184,17175,17178,800
2024-01-25 09:20:00,17177,17177,17172,17173,2750
2024-01-25 09:25:00,17174,17174,17171,17171,781
2024-01-25 09:30:00,17175,17179,17166,17170,387
2024-01-25 09:35:00,17166,17187,17150,17172,356
2024-01-25 09:40:00,17170,17188,17152,17170,701
2024-01-25 09:45:00,17169,17179,17156,17166,1038
2024-01-25 09:50:00,17169,17178,17156,17165,749
2024-01-25 09:55:00,17161,17167,17154,17160,754
2024-01-25 10:00:00,17164,17165,17160,17160,685
2024-01-25 10:05:00,17161,17171,17148,17159,247
2024-01-25 10:10:00,17159,17172,17143,17156,346
2024-01-25 10:15:00,17155,17159,17150,17153,550
2024-01-25 10:20:00,17152,17158,17143,17148,647
2024-01-25 10:25:00,17150,17157,17142,17149,587
2024-01-25 10:30:00,17147,17160,17143,17156,610
2024-01-25 10:35:00,17157,17158,17153,17153,346
2024-01-25 10:40:00,17153,17158,17143,17148,569
2024-01-25 10:45:00,17147,17159,17133,17146,203
2024-01-25 10:50:00,17151,17156,17140,17144,742
2024-01-25 10:55:00,17145,17153,17135,17142,235
2024-01-25 11:00:00,17144,17149,17137,17142,1192
2024-01-25 11:05:00,17145,17147,17143,17145,368
2024-01-25 11:10:00,17143,17148,17141,17146,419
2024-01-25 11:15:00,17150,17161,17130,17141,773
2024-01-25 11:20:00,17136,17144,17135,17143,232
2024-01-25 11:25:00,17142,17145,17136,17139,1339
2024-01-25 11:30:00,17138,17148,17134,17144,311
2024-01-25 11:35:00,17145,17146,17143,17144,220
2024-01-25 11:40:00,17144,17171,17117,17143,401
2024-01-25 11:45:00,17143,17149,17134,17140,1780
2024-01-25 11:50:00,17140,17144,17135,17140,288
2024-01-25 11:55:00,17138,17148,17129,17139,862
2024-01-25 12:00:00,17136,17149,17131,17144,1493
2024-01-25 12:05:00,17145,17160,17130,17144,291
2024-01-25 12:10:00,17146,17147,17139,17140,993
2024-01-25 12:15:00,17143,17144,17137,17138,686
2024-01-25 12:20:00,17136,17144,17127,17135,220
2024-01-25 12:25:00,17136,17141,17128,17132,291
2024-01-25 12:30:00,17131,17146,17116,17130,349
2024-01-25 12:35:00,17133,17135,17129,17132,1242
2024-01-25 12:40:00,17134,17150,17116,17132,218
2024-01-25 12:45:00,17132,17133,17130,17131,427
2024-01-25 12:50:00,17130,17143,17118,17130,264
2024-01-25 12:55:00,17132,17133,17130,17131,1221
2024-01-25 13:00:00,17132,17135,17129,17132,243
2024-01-25 13:05:00,17130,17134,17129,17133,715
2024-01-25 13:10:00,17130,17143,17119,17132,312
2024-01-25 13:15:00,17132,17133,17128,17129,1301
2024-01-25 13:20:00,17132,17135,17130,17133,926
2024-01-25 13:25:00,17135,17142,17127,17134,873
2024-01-25 13:30:00,17131,17140,17122,17131,778
2024-01-25 13:35:00,17128,17133,17124,17128,581
2024-01-25 13:40:00,17131,17138,17119,17126,520
2024-01-26 08:45:00,17123,17133,17116,17125,374
2024-01-26 08:50:00,17126,17132,17112,17118,1585
2024-01-26 08:55:00,17117,17127,17108,17119,290
2024-01-26 09:00:00,17122,17133,17105,17116,1369
2024-01-26 09:05:00,17114,17126,17108,17119,252
2024-01-26 09:10:00,17122,17132,17110,17120,419
2024-01-26 09:15:00,17121,17126,17109,17114,1741
2024-01-26 09:20:00,17115,17119,17111,17115,203
2024-01-26 09:25:00,17111,17133,17104,17126,375
2024-01-26 09:30:00,17122,17135,17117,17130,1907
2024-01-26 09:35:00,17130,17134,17127,17131,236
2024-01-26 09:40:00,17131,17154,17106,17129,248
2024-01-26 09:45:00,17127,17143,17113,17130,437
2024-01-26 09:50:00,17128,17135,17124,17131,741
2024-01-26 09:55:00,17132,17150,17110,17127,807
2024-01-26 10:00:00,17129,17133,17126,17131,767
2024-01-26 10:05:00,17131,17134,17128,17131,1299
2024-01-26 10:10:00,17133,17142,17124,17133,1204
2024-01-26 10:15:00,17131,17140,17130,17139,488
2024-01-26 10:20:00,17138,17146,17133,17141,827
2024-01-26 10:25:00,17144,17146,17142,17145,1517
2024-01-26 10:30:00,17145,17150,17140,17146,261
2024-01-26 10:35:00,17147,17158,17134,17146,372
2024-01-26 10:40:00,17150,17153,17144,17147,862
2024-01-26 10:45:00,17144,17152,17139,17147,368
2024-01-26 10:50:00,17149,17153,17146,17151,211
2024-01-26 10:55:00,17154,17171,17133,17150,978
2024-01-26 11:00:00,17149,17160,17141,17152,1011
2024-01-26 11:05:00,17154,17161,17150,17157,741
2024-01-26 11:10:00,17155,17157,17153,17156,494
2024-01-26 11:15:00,17154,17173,17135,17153,406
2024-01-26 11:20:00,17154,17155,17152,17152,1094
2024-01-26 11:25:00,17154,17165,17141,17152,255
2024-01-26 11:30:00,17154,17157,17146,17148,570
2024-01-26 11:35:00,17151,17175,17115,17138,321
2024-01-26 11:40:00,17138,17142,17129,17133,625
2024-01-26 11:45:00,17135,17138,17133,17136,622
2024-01-26 11:50:00,17135,17141,17135,17141,273
2024-01-26 11:55:00,17143,17154,17135,17146,625
2024-01-26 12:00:00,17147,17147,17145,17146,244
2024-01-26 12:05:00,17147,17151,17138,17142,516
2024-01-26 12:10:00,17143,17145,17138,17140,240
2024-01-26 12:15:00,17136,17139,17133,17136,326
2024-01-26 12:20:00,17133,17142,17127,17135,216
2024-01-26 12:25:00,17135,17138,17130,17133,1036
2024-01-26 12:30:00,17130,17148,17115,17133,1782
2024-01-26 12:35:00,17135,17155,17112,17132,888
2024-01-26 12:40:00,17134,17142,17130,17138,604
2024-01-26 12:45:00,17139,17147,17130,17139,677
2024-01-26 12:50:00,17137,17143,17130,17136,335
2024-01-26 12:55:00,17139,17155,17121,17137,277
2024-01-26 13:00:00,17141,17154,17129,17142,1439
2024-01-26 13:05:00,17142,17150,17135,17143,505
2024-01-26 13:10:00,17144,17151,17131,17138,1374
2024-01-26 13:15:00,17139,17141,17136,17139,620
2024-01-26 13:20:00,17140,17153,17134,17147,348
2024-01-26 13:25:00,17147,17155,17141,17150,576
2024-01-26 13:30:00,17150,17151,17148,17149,378
2024-01-26 13:35:00,17151,17151,17148,17149,1188
2024-01-26 13:40:00,17153,17154,17143,17144,331
2024-01-29 08:45:00,17141,17144,17140,17143,403
2024-01-29 08:50:00,17143,17146,17135,17139,417
2024-01-29 08:55:00,17136,17155,17127,17146,239
2024-01-29 09:00:00,17149,17156,17133,17141,1418
2024-01-29 09:05:00,17140,17148,17126,17135,855
2024-01-29 09:10:00,17132,17138,17127,17133,698
2024-01-29 09:15:00,17134,17145,17128,17138,478
2024-01-29 09:20:00,17142,17144,17129,17132,454
2024-01-29 09:25:00,17133,17142,17127,17136,243
2024-01-29 09:30:00,17136,17139,17120,17123,361
2024-01-29 09:35:00,17124,17141,17108,17125,325
2024-01-29 09:40:00,17128,17139,17112,17124,1005
2024-01-29 09:45:00,17122,17129,17121,17128,531
2024-01-29 09:50:00,17128,17138,17115,17125,396
2024-01-29 09:55:00,17125,17129,17122,17127,463
2024-01-29 10:00:00,17125,17132,17120,17127,326
2024-01-29 10:05:00,17126,17132,17117,17123,678
2024-01-29 10:10:00,17125,17126,17118,17119,800
2024-01-29 10:15:00,17120,17126,17115,17121,1008
2024-01-29 10:20:00,17122,17131,17112,17121,1791
2024-01-29 10:25:00,17121,17131,17110,17120,653
2024-01-29 10:30:00,17121,17130,17111,17120,754
2024-01-29 10:35:00,17119,17125,17115,17121,860
2024-01-29 10:40:00,17120,17126,17107,17112,279
2024-01-29 10:45:00,17113,17124,17099,17111,552
2024-01-29 10:50:00,17112,17117,17111,17117,672
2024-01-29 10:55:00,17117,17117,17113,17113,971
2024-01-29 11:00:00,17112,17121,17100,17109,677
2024-01-29 11:05:00,17108,17113,17101,17106,796
2024-01-29 11:10:00,17112,17116,17102,17106,702
2024-01-29 11:15:00,17108,17124,17088,17104,644
2024-01-29 11:20:00,17105,17105,17102,17102,1986
2024-01-29 11:25:00,17102,17102,17099,17100,1093
2024-01-29 11:30:00,17099,17105,17094,17100,336
2024-01-29 11:35:00,17100,17116,17085,17101,202
2024-01-29 11:40:00,17102,17110,17097,17104,387
2024-01-29 11:45:00,17101,17127,17086,17112,917
2024-01-29 11:50:00,17109,17125,17103,17119,382
2024-01-29 11:55:00,17118,17147,17099,17127,325
2024-01-29 12:00:00,17128,17134,17124,17130,2600
